date,openPR
2016-07-05,2.63
2016-07-06,2.63
2016-07-07,2.63
2016-07-08,2.63
2016-07-09,2.63
2016-07-10,2.63
2016-07-11,2.63
2016-07-12,2.63
2016-07-13,2.63
2016-07-14,2.63
2016-07-15,2.63
2016-07-16,2.63
2016-07-17,2.63
2016-07-18,2.63
2016-07-19,2.63
2016-07-20,2.63
2016-07-21,2.63
2016-07-22,2.63
2016-07-23,2.63
2016-07-24,2.63
2016-07-25,2.63
2016-07-26,2.63
2016-07-27,2.63
2016-07-28,2.63
2016-07-29,2.63
2016-07-30,2.63
2016-07-31,2.53
2016-08-01,2.53
2016-08-02,2.53
2016-08-03,2.53
2016-08-04,2.53
2016-08-05,2.53
2016-08-06,2.53
2016-08-07,2.53
2016-08-08,2.53
2016-08-09,2.53
2016-08-10,2.53
2016-08-11,2.53
2016-08-12,2.53
2016-08-13,2.53
2016-08-14,2.53
2016-08-15,2.53
2016-08-16,2.53
2016-08-17,2.53
2016-08-18,2.53
2016-08-19,2.53
2016-08-20,2.53
2016-08-21,2.53
2016-08-22,2.53
2016-08-23,2.53
2016-08-24,2.53
2016-08-25,2.53
2016-08-26,2.53
2016-08-27,2.53
2016-08-28,2.53
2016-08-29,2.53
2016-08-30,2.53
2016-08-31,2.53
2016-09-01,3.0
2016-09-02,3.0
2016-09-03,3.0
2016-09-04,3.0
2016-09-05,3.0
2016-09-06,3.0
2016-09-07,3.0
2016-09-08,3.0
2016-09-09,3.0
2016-09-10,3.0
2016-09-11,3.0
2016-09-12,3.0
2016-09-13,3.0
2016-09-14,3.0
2016-09-15,3.0
2016-09-16,3.0
2016-09-17,3.0
2016-09-18,3.0
2016-09-19,3.0
2016-09-20,3.0
2016-09-21,3.0
2016-09-22,3.0
2016-09-23,3.0
2016-09-24,3.0
2016-09-25,3.0
2016-09-26,3.0
2016-09-27,3.0
2016-09-28,3.0
2016-09-29,3.0
2016-09-30,3.0
2016-10-01,3.0
2016-10-02,3.0
2016-10-03,2.84
2016-10-04,2.84
2016-10-05,2.84
2016-10-06,2.84
2016-10-07,2.84
2016-10-08,2.84
2016-10-09,2.84
2016-10-10,2.84
2016-10-11,2.84
2016-10-12,2.84
2016-10-13,2.84
2016-10-14,2.84
2016-10-15,2.84
2016-10-16,2.84
2016-10-17,2.84
2016-10-18,2.84
2016-10-19,2.84
2016-10-20,2.84
2016-10-21,2.84
2016-10-22,2.84
2016-10-23,2.84
2016-10-24,2.84
2016-10-25,2.84
2016-10-26,2.84
2016-10-27,2.84
2016-10-28,2.84
2016-10-29,2.84
2016-10-30,2.84
2016-10-31,2.84
2016-11-01,2.84
2016-11-02,2.84
2016-11-03,2.84
2016-11-04,3.84
2016-11-05,3.84
2016-11-06,3.84
2016-11-07,3.84
2016-11-08,3.84
2016-11-09,3.84
2016-11-10,3.84
2016-11-11,3.84
2016-11-12,3.84
2016-11-13,3.84
2016-11-14,3.84
2016-11-15,3.84
2016-11-16,3.84
2016-11-17,3.84
2016-11-18,3.84
2016-11-19,3.84
2016-11-20,3.84
2016-11-21,3.84
2016-11-22,3.84
2016-11-23,3.84
2016-11-24,3.84
2016-11-25,3.84
2016-11-26,3.84
2016-11-27,3.84
2016-11-28,3.84
2016-11-29,3.84
2016-11-30,3.84
2016-12-01,3.84
2016-12-02,3.84
2016-12-03,3.84
2016-12-04,3.84
2016-12-05,3.84
2016-12-06,3.28
2016-12-07,3.28
2016-12-08,3.28
2016-12-09,3.28
2016-12-10,3.28
2016-12-11,3.28
2016-12-12,3.28
2016-12-13,3.28
2016-12-14,3.28
2016-12-15,3.28
2016-12-16,3.28
2016-12-17,3.28
2016-12-18,3.28
2016-12-19,3.28
2016-12-20,3.28
2016-12-21,3.28
2016-12-22,3.28
2016-12-23,3.28
2016-12-24,3.28
2016-12-25,3.28
2016-12-26,3.28
2016-12-27,3.28
2016-12-28,3.28
2016-12-29,3.28
2016-12-30,3.28
2016-12-31,3.28
