date,openIssue
2016-04-10,32.72
2016-04-11,32.72
2016-04-12,32.72
2016-04-13,32.72
2016-04-14,32.72
2016-04-15,32.72
2016-04-16,32.72
2016-04-17,32.72
2016-04-18,32.72
2016-04-19,32.72
2016-04-20,32.72
2016-04-21,32.72
2016-04-22,32.72
2016-04-23,32.72
2016-04-24,32.72
2016-04-25,32.72
2016-04-26,35.91
2016-04-27,35.91
2016-04-28,35.91
2016-04-29,35.91
2016-04-30,35.91
2016-05-01,35.91
2016-05-02,35.91
2016-05-03,35.91
2016-05-04,35.91
2016-05-05,35.91
2016-05-06,35.91
2016-05-07,35.91
2016-05-08,35.91
2016-05-09,35.91
2016-05-10,35.91
2016-05-11,35.91
2016-05-12,35.91
2016-05-13,35.91
2016-05-14,35.91
2016-05-15,35.91
2016-05-16,35.91
2016-05-17,35.91
2016-05-18,35.91
2016-05-19,35.91
2016-05-20,35.91
2016-05-21,35.91
2016-05-22,35.91
2016-05-23,35.91
2016-05-24,35.91
2016-05-25,35.91
2016-05-26,35.91
2016-05-27,35.91
2016-05-28,43.47
2016-05-29,43.47
2016-05-30,43.47
2016-05-31,43.47
2016-06-01,43.47
2016-06-02,43.47
2016-06-03,43.47
2016-06-04,43.47
2016-06-05,43.47
2016-06-06,43.47
2016-06-07,43.47
2016-06-08,43.47
2016-06-09,43.47
2016-06-10,43.47
2016-06-11,43.47
2016-06-12,43.47
2016-06-13,43.47
2016-06-14,43.47
2016-06-15,43.47
2016-06-16,43.47
2016-06-17,43.47
2016-06-18,43.47
2016-06-19,43.47
2016-06-20,43.47
2016-06-21,43.47
2016-06-22,43.47
2016-06-23,43.47
2016-06-24,43.47
2016-06-25,43.47
2016-06-26,43.47
2016-06-27,43.47
2016-06-28,43.47
2016-06-29,44.44
2016-06-30,44.44
2016-07-01,44.44
2016-07-02,44.44
2016-07-03,44.44
2016-07-04,44.44
2016-07-05,44.44
2016-07-06,44.44
2016-07-07,44.44
2016-07-08,44.44
2016-07-09,44.44
2016-07-10,44.44
2016-07-11,44.44
2016-07-12,44.44
2016-07-13,44.44
2016-07-14,44.44
2016-07-15,44.44
2016-07-16,44.44
2016-07-17,44.44
2016-07-18,44.44
2016-07-19,44.44
2016-07-20,44.44
2016-07-21,44.44
2016-07-22,44.44
2016-07-23,44.44
2016-07-24,44.44
2016-07-25,44.44
2016-07-26,44.44
2016-07-27,44.44
2016-07-28,44.44
2016-07-29,44.44
2016-07-30,44.44
2016-07-31,40.13
2016-08-01,40.13
2016-08-02,40.13
2016-08-03,40.13
2016-08-04,40.13
2016-08-05,40.13
2016-08-06,40.13
2016-08-07,40.13
2016-08-08,40.13
2016-08-09,40.13
2016-08-10,40.13
2016-08-11,40.13
2016-08-12,40.13
2016-08-13,40.13
2016-08-14,40.13
2016-08-15,40.13
2016-08-16,40.13
2016-08-17,40.13
2016-08-18,40.13
2016-08-19,40.13
2016-08-20,40.13
2016-08-21,40.13
2016-08-22,40.13
2016-08-23,40.13
2016-08-24,40.13
2016-08-25,40.13
2016-08-26,40.13
2016-08-27,40.13
2016-08-28,40.13
2016-08-29,40.13
2016-08-30,40.13
2016-08-31,40.13
2016-09-01,52.25
2016-09-02,52.25
2016-09-03,52.25
2016-09-04,52.25
2016-09-05,52.25
2016-09-06,52.25
2016-09-07,52.25
2016-09-08,52.25
2016-09-09,52.25
2016-09-10,52.25
2016-09-11,52.25
2016-09-12,52.25
2016-09-13,52.25
2016-09-14,52.25
2016-09-15,52.25
2016-09-16,52.25
2016-09-17,52.25
2016-09-18,52.25
2016-09-19,52.25
2016-09-20,52.25
2016-09-21,52.25
2016-09-22,52.25
2016-09-23,52.25
2016-09-24,52.25
2016-09-25,52.25
2016-09-26,52.25
2016-09-27,52.25
2016-09-28,52.25
2016-09-29,52.25
2016-09-30,52.25
2016-10-01,52.25
2016-10-02,52.25
2016-10-03,52.88
2016-10-04,52.88
2016-10-05,52.88
2016-10-06,52.88
2016-10-07,52.88
2016-10-08,52.88
2016-10-09,52.88
2016-10-10,52.88
2016-10-11,52.88
2016-10-12,52.88
2016-10-13,52.88
2016-10-14,52.88
2016-10-15,52.88
2016-10-16,52.88
2016-10-17,52.88
2016-10-18,52.88
2016-10-19,52.88
2016-10-20,52.88
2016-10-21,52.88
2016-10-22,52.88
2016-10-23,52.88
2016-10-24,52.88
2016-10-25,52.88
2016-10-26,52.88
2016-10-27,52.88
2016-10-28,52.88
2016-10-29,52.88
2016-10-30,52.88
2016-10-31,52.88
2016-11-01,52.88
2016-11-02,52.88
2016-11-03,52.88
2016-11-04,45.91
2016-11-05,45.91
2016-11-06,45.91
2016-11-07,45.91
2016-11-08,45.91
2016-11-09,45.91
2016-11-10,45.91
2016-11-11,45.91
2016-11-12,45.91
2016-11-13,45.91
2016-11-14,45.91
2016-11-15,45.91
2016-11-16,45.91
2016-11-17,45.91
2016-11-18,45.91
2016-11-19,45.91
2016-11-20,45.91
2016-11-21,45.91
2016-11-22,45.91
2016-11-23,45.91
2016-11-24,45.91
2016-11-25,45.91
2016-11-26,45.91
2016-11-27,45.91
2016-11-28,45.91
2016-11-29,45.91
2016-11-30,45.91
2016-12-01,45.91
2016-12-02,45.91
2016-12-03,45.91
2016-12-04,45.91
2016-12-05,45.91
2016-12-06,46.19
2016-12-07,46.19
2016-12-08,46.19
2016-12-09,46.19
2016-12-10,46.19
2016-12-11,46.19
2016-12-12,46.19
2016-12-13,46.19
2016-12-14,46.19
2016-12-15,46.19
2016-12-16,46.19
2016-12-17,46.19
2016-12-18,46.19
2016-12-19,46.19
2016-12-20,46.19
2016-12-21,46.19
2016-12-22,46.19
2016-12-23,46.19
2016-12-24,46.19
2016-12-25,46.19
2016-12-26,46.19
2016-12-27,46.19
2016-12-28,46.19
2016-12-29,46.19
2016-12-30,46.19
2016-12-31,46.19
