date,mergePR
2015-09-19,0.0002040542326221
2015-09-20,0.0001846204961819
2015-09-21,0.0001670375917836
2015-09-22,0.000151129249709
2015-09-23,0.0001367359878319
2015-09-24,0.0001237135128003
2015-09-25,0.000111931273486
2015-09-26,0.0001012711522016
2015-09-27,9.162628056339002e-05
2015-09-28,8.289996812878144e-05
2015-09-29,7.50047330688975e-05
2015-09-30,6.786142515757392e-05
2015-10-01,6.139843228542402e-05
2015-10-02,5.5550962543955065e-05
2015-10-03,5.0260394682626015e-05
2015-10-04,4.547369042713782e-05
2015-10-05,4.114286276741041e-05
2015-10-06,3.7224494884799896e-05
2015-10-07,3.367930489577134e-05
2015-10-08,3.047175204855502e-05
2015-10-09,2.7569680424883117e-05
2015-10-10,2.4943996574894247e-05
2015-10-11,2.2568377853475747e-05
2015-10-12,2.0419008534097103e-05
2015-10-13,1.8474341054659283e-05
2015-10-14,1.671488000183459e-05
2015-10-15,1.5122986668326531e-05
2015-10-16,1.3682702223724006e-05
2015-10-17,1.237958772622648e-05
2015-10-18,1.1200579371347769e-05
2015-10-19,1.0133857526457504e-05
2015-10-20,9.168728238223457e-06
2015-10-21,8.295516025059318e-06
2015-10-22,7.505466879815573e-06
2015-10-23,6.790660510309328e-06
2015-10-24,6.143930937898916e-06
2015-10-25,5.558794658099019e-06
2015-10-26,5.02938564304197e-06
2015-10-27,4.55039653418083e-06
2015-10-28,4.117025435687417e-06
2015-10-29,3.724927775145758e-06
2015-10-30,3.3701727489414e-06
2015-10-31,3.049203915708886e-06
2015-11-01,2.75880354278423e-06
2015-11-02,2.496060348233351e-06
2015-11-03,2.25834031506827e-06
2015-11-04,2.043260285061768e-06
2015-11-05,1.8486640674368375e-06
2015-11-06,1.6726008229190438e-06
2015-11-07,1.5133055064505631e-06
2015-11-08,1.3691811725028907e-06
2015-11-09,1.2387829655978537e-06
2015-11-10,1.1208036355409151e-06
2015-11-11,1.014060432156066e-06
2015-11-12,9.174832481412026e-07
2015-11-13,8.301038911753738e-07
2015-11-14,7.510463777301e-07
2015-11-15,6.795181512796144e-07
2015-11-16,6.14802136872032e-07
2015-11-17,5.562495524080289e-07
2015-11-18,5.032734045596452e-07
2015-11-19,4.553426041253933e-07
2015-11-20,4.119766418277368e-07
2015-11-21,3.727407711774762e-07
2015-11-22,3.372416501129546e-07
2015-11-23,3.0512339772124465e-07
2015-11-24,2.760640265096975e-07
2015-11-25,2.497722144611549e-07
2015-11-26,2.259843845124735e-07
2015-11-27,2.0446206217795218e-07
2015-11-28,1.8498948482767104e-07
2015-11-29,1.6737143865360712e-07
2015-11-30,1.514313016389779e-07
2015-12-01,1.3700927291145617e-07
2015-12-02,1.2396077072941273e-07
2015-12-03,1.1215498304089724e-07
2015-12-04,1.0147355608462133e-07
2015-12-05,9.180940788608596e-08
2015-12-06,8.306565475407776e-08
2015-12-07,7.515464001559417e-08
2015-12-08,6.799705525220427e-08
2015-12-09,6.152114522818482e-08
2015-12-10,5.566198853978625e-08
2015-12-11,5.0360846774092334e-08
2015-12-12,4.55645756527502e-08
2015-12-13,4.122509225725018e-08
2015-12-14,3.7298892994654935e-08
2015-12-15,3.3746617471354464e-08
2015-12-16,3.053265390265403e-08
2015-12-17,2.7624782102401268e-08
2015-12-18,2.4993850473601152e-08
2015-12-19,2.2613483761829612e-08
2015-12-20,2.045981864165536e-08
2015-12-21,1.851126448530723e-08
2015-12-22,1.6748286915277972e-08
2015-12-23,1.515321197096578e-08
2015-12-24,1.3710048926111896e-08
2015-12-25,1.2404329980767906e-08
2015-12-26,1.1222965220694773e-08
2015-12-27,0.0952381053922066
2015-12-28,0.0861678096405678
2015-12-29,0.0779613515795614
2015-12-30,0.0705364609529365
2015-12-31,0.0638187027669425
2016-01-01,0.0577407310748528
2016-01-02,0.0522416138296287
2016-01-03,0.0472662220363307
2016-01-04,0.0427646770804897
2016-01-05,0.0386918506918716
2016-01-06,0.035006912530741
2016-01-07,0.0316729208611466
2016-01-08,0.0286564522077041
2016-01-09,0.0259272662831608
2016-01-10,0.0234580028276217
2016-01-11,0.0212239073202291
2016-01-12,0.0192025828135406
2016-01-13,0.0173737654027272
2016-01-14,0.015719121078658
2016-01-15,0.0142220619283096
2016-01-16,0.0128675798398992
2016-01-17,0.011642096045623
2016-01-18,0.1057714202317542
2016-01-19,0.0956979516382538
2016-01-20,0.0865838610060391
2016-01-21,0.078337779005464
2016-01-22,0.0708770381478007
2016-01-23,0.0641268440384864
2016-01-24,0.0580195255586305
2016-01-25,0.0524938564578086
2016-01-26,0.0474944415570649
2016-01-27,0.042971161408773
2016-01-28,0.0388786698460327
2016-01-29,0.0351759393845058
2016-01-30,0.0318258499193147
2016-01-31,0.0287948165936657
2016-02-01,0.0260524531085547
2016-02-02,0.0235712670982161
2016-02-03,0.0213263845174336
2016-02-04,0.0192953002776781
2016-02-05,0.0174576526321849
2016-02-06,0.0157950190481673
2016-02-07,0.0142907315197704
2016-02-08,0.0129297094702684
2016-02-09,0.0116983085683381
2016-02-10,0.0105841839427821
2016-02-11,0.0095761664244219
2016-02-12,0.0086641505744769
2016-02-13,0.0078389933769077
2016-02-14,0.007092422579107
2016-02-15,0.0064169537620492
2016-02-16,0.0058058153085207
2016-02-17,0.005252880517233
2016-02-18,0.0047526061822584
2016-02-19,0.0042999770220433
2016-02-20,0.0038904554008963
2016-02-21,0.0035199358389062
2016-02-22,0.0031847038542485
2016-02-23,0.0028813987252724
2016-02-24,0.002606979799056
2016-02-25,0.0023586960086697
2016-02-26,0.0021340582935583
2016-02-27,0.0019308146465527
2016-02-28,0.0017469275373572
2016-02-29,0.0015805534861803
2016-03-01,0.0014300245827346
2016-03-02,0.0012938317653313
2016-03-03,0.0011706096924426
2016-03-04,0.0010591230550671
2016-03-05,0.0009582541926798
2016-03-06,0.000866991888615
2016-03-07,0.0007844212325564
2016-03-08,0.0007097144485034
2016-03-09,0.000642122596265
2016-03-10,0.0005809680632874
2016-03-11,0.0005256377715457
2016-03-12,0.0004755770313985
2016-03-13,0.0004302839807891
2016-03-14,0.0003893045540473
2016-03-15,0.0003522279298523
2016-03-16,0.0003186824127235
2016-03-17,0.0002883317067498
2016-03-18,0.0002608715442022
2016-03-19,0.0002360266352306
2016-03-20,0.0002135479080658
2016-03-21,0.0001932100120595
2016-03-22,0.00017480905853
2016-03-23,0.0001581605767652
2016-03-24,0.0001430976646924
2016-03-25,0.000129469315674
2016-03-26,0.0001171389046575
2016-03-27,0.0953440780565948
2016-03-28,0.0862636896702525
2016-03-29,0.0780481001778475
2016-03-30,0.0706149477799572
2016-03-31,0.0638897146580565
2016-04-01,0.0578049799287178
2016-04-02,0.2427759342212209
2016-04-03,0.3148925119144379
2016-04-04,0.2849027488749677
