date,ReviewComment
2016-03-11,0.12
2016-03-12,0.12
2016-03-13,0.11
2016-03-14,0.1
2016-03-15,0.1
2016-03-16,0.1
2016-03-17,0.12
2016-03-18,0.13
2016-03-19,0.15
2016-03-20,0.15
2016-03-21,0.15
2016-03-22,0.14
2016-03-23,0.13
2016-03-24,0.11
2016-03-25,0.09
2016-03-26,0.09
2016-03-27,0.09
2016-03-28,0.1
2016-03-29,0.12
2016-03-30,0.14
2016-03-31,0.15
2016-04-01,0.16
2016-04-02,0.18
2016-04-03,0.2
2016-04-04,0.21
2016-04-05,0.23
2016-04-06,0.25
2016-04-07,0.27
2016-04-08,0.27
2016-04-09,0.27
2016-04-10,0.25
2016-04-11,0.22
2016-04-12,0.19
2016-04-13,0.17
2016-04-14,0.16
2016-04-15,0.17
2016-04-16,0.19
2016-04-17,0.21
2016-04-18,0.21
2016-04-19,0.2
2016-04-20,0.19
2016-04-21,0.17
2016-04-22,0.16
2016-04-23,0.16
2016-04-24,0.16
2016-04-25,0.17
2016-04-26,0.17
2016-04-27,0.16
2016-04-28,0.15
2016-04-29,0.14
2016-04-30,0.12
2016-05-01,0.1
2016-05-02,0.09
2016-05-03,0.09
2016-05-04,0.1
2016-05-05,0.11
2016-05-06,0.12
2016-05-07,0.13
2016-05-08,0.13
2016-05-09,0.12
2016-05-10,0.11
2016-05-11,0.1
2016-05-12,0.1
2016-05-13,0.1
2016-05-14,0.1
2016-05-15,0.09
2016-05-16,0.09
2016-05-17,0.08
2016-05-18,0.06
2016-05-19,0.04
2016-05-20,0.02
2016-05-21,0.01
2016-05-22,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.01
2016-05-27,0.03
2016-05-28,0.05
2016-05-29,0.07
2016-05-30,0.08
2016-05-31,0.08
2016-06-01,0.09
2016-06-02,0.09
2016-06-03,0.1
2016-06-04,0.11
2016-06-05,0.13
2016-06-06,0.15
2016-06-07,0.16
2016-06-08,0.16
2016-06-09,0.15
2016-06-10,0.14
2016-06-11,0.13
2016-06-12,0.12
2016-06-13,0.12
2016-06-14,0.11
2016-06-15,0.1
2016-06-16,0.09
2016-06-17,0.07
2016-06-18,0.05
2016-06-19,0.02
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.01
2016-06-23,0.02
2016-06-24,0.04
2016-06-25,0.06
2016-06-26,0.09
2016-06-27,0.13
2016-06-28,0.17
2016-06-29,0.23
2016-06-30,0.29
2016-07-01,0.36
2016-07-02,0.45
2016-07-03,0.55
2016-07-04,0.63
2016-07-05,0.69
2016-07-06,0.74
2016-07-07,0.78
2016-07-08,0.81
2016-07-09,0.82
2016-07-10,0.82
2016-07-11,0.84
2016-07-12,0.84
2016-07-13,0.82
2016-07-14,0.76
2016-07-15,0.7
2016-07-16,0.63
2016-07-17,0.57
2016-07-18,0.51
2016-07-19,0.47
2016-07-20,0.44
2016-07-21,0.43
2016-07-22,0.41
2016-07-23,0.38
2016-07-24,0.34
2016-07-25,0.3
2016-07-26,0.25
2016-07-27,0.21
2016-07-28,0.17
2016-07-29,0.14
2016-07-30,0.11
2016-07-31,0.09
2016-08-01,0.06
2016-08-02,0.03
2016-08-03,0.01
2016-08-04,0.0
2016-08-05,0.0
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.01
2016-08-12,0.03
2016-08-13,0.05
2016-08-14,0.07
2016-08-15,0.09
2016-08-16,0.12
2016-08-17,0.14
2016-08-18,0.17
2016-08-19,0.18
2016-08-20,0.18
2016-08-21,0.19
2016-08-22,0.19
2016-08-23,0.18
2016-08-24,0.17
2016-08-25,0.14
2016-08-26,0.11
2016-08-27,0.09
2016-08-28,0.06
2016-08-29,0.06
2016-08-30,0.06
2016-08-31,0.08
2016-09-01,0.1
2016-09-02,0.12
2016-09-03,0.13
2016-09-04,0.13
2016-09-05,0.13
2016-09-06,0.14
2016-09-07,0.15
2016-09-08,0.15
2016-09-09,0.15
2016-09-10,0.13
2016-09-11,0.12
2016-09-12,0.09
2016-09-13,0.06
2016-09-14,0.04
2016-09-15,0.03
2016-09-16,0.03
2016-09-17,0.03
2016-09-18,0.03
2016-09-19,0.03
2016-09-20,0.04
2016-09-21,0.06
2016-09-22,0.09
2016-09-23,0.12
2016-09-24,0.15
2016-09-25,0.16
2016-09-26,0.18
2016-09-27,0.19
2016-09-28,0.19
2016-09-29,0.2
2016-09-30,0.21
2016-10-01,0.22
2016-10-02,0.23
2016-10-03,0.23
2016-10-04,0.22
2016-10-05,0.26
2016-10-06,0.51
2016-10-07,1.01
2016-10-08,1.67
2016-10-09,2.42
2016-10-10,3.28
2016-10-11,4.29
2016-10-12,5.41
2016-10-13,6.57
2016-10-14,7.5
2016-10-15,7.37
2016-10-16,6.85
2016-10-17,6.6
2016-10-18,6.34
2016-10-19,5.94
2016-10-20,5.59
2016-10-21,5.26
2016-10-22,4.84
2016-10-23,4.32
2016-10-24,3.84
2016-10-25,3.5
2016-10-26,3.19
2016-10-27,2.89
2016-10-28,2.58
2016-10-29,2.26
2016-10-30,1.94
2016-10-31,1.63
2016-11-01,1.34
2016-11-02,1.08
2016-11-03,0.83
2016-11-04,0.61
2016-11-05,0.44
2016-11-06,0.31
2016-11-07,0.2
2016-11-08,0.14
2016-11-09,0.17
2016-11-10,0.27
2016-11-11,0.41
2016-11-12,0.54
2016-11-13,0.66
2016-11-14,0.79
2016-11-15,0.94
2016-11-16,1.11
2016-11-17,1.35
2016-11-18,1.62
2016-11-19,1.9
2016-11-20,2.25
2016-11-21,2.69
2016-11-22,3.25
2016-11-23,3.88
2016-11-24,4.51
2016-11-25,5.15
2016-11-26,5.81
2016-11-27,6.52
2016-11-28,7.28
2016-11-29,8.08
2016-11-30,8.97
2016-12-01,9.98
2016-12-02,11.0
2016-12-03,11.2
2016-12-04,9.1
2016-12-05,7.36
2016-12-06,6.25
2016-12-07,5.68
2016-12-08,5.33
2016-12-09,4.93
2016-12-10,3.27
2016-12-11,1.22
2016-12-12,1.56
2016-12-13,1.99
2016-12-14,2.53
2016-12-15,2.99
2016-12-16,3.19
2016-12-17,3.18
2016-12-18,3.04
2016-12-19,2.86
2016-12-20,2.66
2016-12-21,2.42
2016-12-22,2.14
2016-12-23,1.81
2016-12-24,1.5
2016-12-25,1.2
2016-12-26,0.91
2016-12-27,0.62
2016-12-28,0.34
2016-12-29,0.07
2016-12-30,-0.2
2016-12-31,-0.46
