date,star_change,fork_change
2022/03/03  0:00,50.0,12.0
2022/03/04  0:00,49.0,6.0
2022/03/05  0:00,32.0,5.0
2022/03/06  0:00,63.0,8.0
2022/03/07  0:00,42.0,9.0
2022/03/08  0:00,69.0,1.0
2022/03/09  0:00,23.0,13.0
2022/03/10  0:00,68.0,15.0
2022/03/11  0:00,30.0,-3.0
2022/03/12  0:00,44.0,4.0
2022/03/13  0:00,35.0,3.0
2022/03/14  0:00,50.0,18.0
2022/03/15  0:00,32.0,6.0
2022/03/16  0:00,42.0,19.0
2022/03/17  0:00,40.0,4.0
2022/03/18  0:00,29.0,13.0
2022/03/19  0:00,32.0,8.0
2022/03/20  0:00,27.0,8.0
2022/03/21  0:00,47.0,15.0
2022/03/22  0:00,56.0,12.0
2022/03/23  0:00,45.0,19.0
2022/03/24  0:00,42.0,9.0
2022/03/25  0:00,47.0,1.0
2022/03/26  0:00,40.0,15.0
2022/03/27  0:00,41.0,5.0
2022/03/28  0:00,49.0,17.0
2022/03/29  0:00,41.0,7.0
2022/03/30  0:00,57.0,10.0
2022/03/31  0:00,65.0,13.0
2022/04/01  0:00,42.0,12.0
2022/04/02  0:00,5.0,3.0
2022/04/03  0:00,56.0,12.0
2022/04/04  0:00,47.0,3.0
2022/04/05  0:00,-3.0,11.0
2022/04/06  0:00,37.0,8.0
2022/04/07  0:00,49.0,9.0
2022/04/08  0:00,27.0,11.0
2022/04/09  0:00,34.0,1.0
2022/04/10  0:00,61.0,11.0
2022/04/11  0:00,48.0,12.0
2022/04/12  0:00,33.0,7.0
2022/04/13  0:00,46.0,9.0
2022/04/14  0:00,31.0,6.0
2022/04/15  0:00,38.0,-2.0
2022/04/16  0:00,19.0,4.0
2022/04/17  0:00,67.0,8.0
2022/04/18  0:00,33.0,5.0
2022/04/19  0:00,49.0,9.0
2022/04/20  0:00,54.0,14.0
2022/04/21  0:00,32.0,8.0
2022/04/22  0:00,32.0,9.0
2022/04/23  0:00,34.0,5.0
2022/04/24  0:00,61.0,10.0
2022/04/25  0:00,47.0,11.0
2022/04/26  0:00,26.0,12.0
2022/04/27  0:00,31.0,7.0
2022/04/28  0:00,29.0,5.0
2022/04/29  0:00,33.0,14.0
2022/04/30  0:00,46.0,-1.0
2022/05/01  0:00,24.0,3.0
2022/05/02  0:00,53.0,9.0
2022/05/03  0:00,60.0,3.0
2022/05/04  0:00,53.0,7.0
2022/05/05  0:00,38.0,4.0
2022/05/06  0:00,72.0,13.0
2022/05/07  0:00,162.0,20.0
2022/05/08  0:00,82.0,5.0
2022/05/09  0:00,58.0,15.0
2022/05/10  0:00,56.0,5.0
2022/05/11  0:00,61.0,10.0
2022/05/12  0:00,60.0,15.0
2022/05/13  0:00,32.0,2.0
2022/05/14  0:00,38.0,12.0
2022/05/15  0:00,37.0,11.0
2022/05/16  0:00,41.0,7.0
2022/05/17  0:00,39.0,16.0
2022/05/18  0:00,32.0,6.0
2022/05/19  0:00,60.0,7.0
2022/05/20  0:00,38.0,10.0
2022/05/21  0:00,44.0,5.0
2022/05/22  0:00,38.0,-1.0
2022/05/23  0:00,45.0,8.0
2022/05/24  0:00,44.0,9.0
2022/05/25  0:00,38.0,3.0
2022/05/26  0:00,32.0,8.0
2022/05/27  0:00,41.0,14.0
2022/05/28  0:00,26.0,7.0
2022/05/29  0:00,48.0,13.0
2022/05/30  0:00,46.0,12.0
2022/05/31  0:00,43.0,4.0
2022/06/01  0:00,45.0,10.0
2022/06/02  0:00,29.0,12.0
2022/06/03  0:00,26.0,2.0
2022/06/05  0:00,80.0,21.0
2022/06/06  0:00,43.0,5.0
2022/06/07  0:00,41.0,11.0
2022/06/08  0:00,50.0,4.0
2022/06/09  0:00,59.0,12.0
2022/06/10  0:00,45.0,18.0
2022/06/11  0:00,34.0,4.0
2022/06/12  0:00,42.0,11.0
2022/06/13  0:00,45.0,8.0
2022/06/14  0:00,47.0,9.0
2022/06/15  0:00,65.0,6.0
2022/06/16  0:00,33.0,10.0
2022/06/17  0:00,32.0,21.0
2022/06/18  0:00,32.0,11.0
2022/06/19  0:00,42.0,15.0
2022/06/20  0:00,65.0,11.0
2022/06/21  0:00,34.0,7.0
2022/06/22  0:00,34.0,9.0
2022/06/23  0:00,37.0,10.0
2022/06/24  0:00,38.0,13.0
2022/06/25  0:00,26.0,12.0
2022/06/26  0:00,33.0,1.0
2022/06/27  0:00,33.0,11.0
2022/06/28  0:00,29.0,14.0
2022/06/29  0:00,26.0,9.0
2022/06/30  0:00,48.0,6.0
2022/07/01  0:00,30.0,12.0
2022/07/02  0:00,18.0,9.0
2022/07/03  0:00,26.0,10.0
2022/07/04  0:00,40.0,7.0
2022/07/05  0:00,36.0,0.0
2022/07/06  0:00,39.0,6.0
2022/07/07  0:00,47.0,12.0
2022/07/08  0:00,40.0,5.0
2022/07/09  0:00,24.0,4.0
2022/07/10  0:00,59.0,18.0
2022/07/11  0:00,43.0,9.0
2022/07/12  0:00,142.0,5.0
2022/07/13  0:00,51.0,12.0
2022/07/14  0:00,56.0,11.0
2022/07/15  0:00,41.0,2.0
2022/07/16  0:00,18.0,6.0
2022/07/17  0:00,50.0,13.0
2022/07/18  0:00,51.0,3.0
2022/07/19  0:00,42.0,13.0
2022/07/20  0:00,48.0,13.0
2022/07/21  0:00,43.0,1.0
2022/07/22  0:00,54.0,10.0
2022/07/23  0:00,26.0,6.0
2022/07/24  0:00,36.0,10.0
2022/07/25  0:00,52.0,7.0
2022/07/26  0:00,38.0,4.0
2022/07/27  0:00,45.0,11.0
2022/07/28  0:00,37.0,0.0
2022/07/29  0:00,13.0,8.0
2022/07/30  0:00,16.0,1.0
2022/07/31  0:00,7.0,1.0
2022/08/01  0:00,68.0,16.0
2022/08/02  0:00,41.0,8.0
2022/08/03  0:00,40.0,5.0
2022/08/04  0:00,46.0,4.0
2022/08/05  0:00,39.0,9.0
2022/08/06  0:00,18.0,4.0
2022/08/07  0:00,60.0,9.0
2022/08/08  0:00,53.0,7.0
2022/08/09  0:00,50.0,9.0
2022/08/10  0:00,19.0,6.0
2022/08/11  0:00,45.0,13.0
2022/08/12  0:00,40.0,-3.0
2022/08/13  0:00,28.0,11.0
2022/08/14  0:00,28.0,9.0
2022/08/15  0:00,40.0,8.0
2022/08/16  0:00,34.0,12.0
2022/08/17  0:00,52.0,11.0
2022/08/18  0:00,43.0,7.0
2022/08/19  0:00,36.0,3.0
2022/08/20  0:00,10.0,6.0
2022/08/21  0:00,45.0,4.0
2022/08/22  0:00,35.0,7.0
2022/08/23  0:00,59.0,13.0
2022/08/24  0:00,37.0,15.0
2022/08/25  0:00,53.0,13.0
2022/08/26  0:00,24.0,12.0
2022/08/27  0:00,24.0,9.0
2022/08/28  0:00,37.0,4.0
2022/08/29  0:00,49.0,11.0
2022/08/30  0:00,40.0,12.0
2022/08/31  0:00,36.0,5.0
2022/09/01  0:00,54.0,10.0
2022/09/02  0:00,40.0,10.0
2022/09/03  0:00,34.0,3.0
2022/09/04  0:00,42.0,5.0
2022/09/05  0:00,42.0,5.0
2022/09/06  0:00,43.0,5.0
2022/09/07  0:00,46.0,11.0
2022/09/08  0:00,41.0,7.0
2022/09/09  0:00,41.0,5.0
2022/09/10  0:00,15.0,2.0
2022/09/11  0:00,33.0,1.0
2022/09/12  0:00,32.0,12.0
2022/09/13  0:00,41.0,11.0
2022/09/14  0:00,52.0,4.0
2022/09/15  0:00,38.0,8.0
2022/09/16  0:00,27.0,9.0
2022/09/17  0:00,39.0,14.0
2022/09/18  0:00,34.0,13.0
2022/09/19  0:00,41.0,8.0
2022/09/20  0:00,43.0,10.0
2022/09/21  0:00,45.0,4.0
2022/09/22  0:00,42.0,8.0
2022/09/23  0:00,24.0,9.0
2022/09/24  0:00,32.0,4.0
2022/09/25  0:00,39.0,10.0
2022/09/26  0:00,44.0,7.0
2022/09/27  0:00,50.0,5.0
2022/09/28  0:00,48.0,13.0
2022/09/29  0:00,31.0,8.0
2022/09/30  0:00,31.0,5.0
2022/10/01  0:00,17.0,9.0
2022/10/02  0:00,29.0,5.0
2022/10/03  0:00,28.0,11.0
2022/10/04  0:00,32.0,5.0
2022/10/05  0:00,28.0,29.0
2022/10/06  0:00,40.0,11.0
2022/10/07  0:00,51.0,19.0
2022/10/08  0:00,43.0,5.0
2022/10/09  0:00,124.0,20.0
2022/10/10  0:00,48.0,15.0
2022/10/11  0:00,37.0,20.0
2022/10/12  0:00,48.0,14.0
2022/10/13  0:00,58.0,37.0
2022/10/14  0:00,126.0,9.0
2022/10/15  0:00,37.0,14.0
2022/10/16  0:00,48.0,5.0
2022/10/17  0:00,44.0,10.0
2022/10/18  0:00,43.0,8.0
2022/10/19  0:00,93.0,7.0
2022/10/20  0:00,59.0,13.0
2022/10/21  0:00,35.0,4.0
2022/10/22  0:00,40.0,17.0
2022/10/23  0:00,38.0,7.0
2022/10/24  0:00,43.0,8.0
2022/10/25  0:00,42.0,16.0
2022/10/26  0:00,26.0,7.0
2022/10/27  0:00,54.0,11.0
2022/10/28  0:00,20.0,3.0
2022/10/29  0:00,44.0,19.0
2022/10/30  0:00,40.0,6.0
2022/10/31  0:00,30.0,13.0
2022/11/01  0:00,38.0,9.0
2022/11/02  0:00,30.0,7.0
2022/11/03  0:00,47.0,6.0
2022/11/04  0:00,27.0,3.0
2022/11/05  0:00,15.0,13.0
2022/11/06  0:00,30.0,5.0
2022/11/07  0:00,43.0,1.0
2022/11/08  0:00,52.0,16.0
2022/11/09  0:00,46.0,13.0
2022/11/10  0:00,46.0,13.0
2022/11/11  0:00,28.0,2.0
2022/11/12  0:00,27.0,6.0
2022/11/13  0:00,31.0,9.0
2022/11/14  0:00,34.0,9.0
2022/11/15  0:00,40.0,6.0
2022/11/16  0:00,45.0,4.0
2022/11/17  0:00,37.0,18.0
2022/11/18  0:00,28.0,3.0
2022/11/19  0:00,16.0,11.0
2022/11/20  0:00,41.0,11.0
2022/11/21  0:00,39.0,10.0
2022/11/22  0:00,31.0,7.0
2022/11/23  0:00,38.0,5.0
2022/11/24  0:00,32.0,4.0
2022/11/25  0:00,25.0,7.0
2022/11/26  0:00,47.0,12.0
2022/11/27  0:00,17.0,14.0
2022/11/28  0:00,38.0,8.0
2022/11/29  0:00,50.0,2.0
2022/11/30  0:00,35.0,14.0
2022/12/01  0:00,17.0,8.0
2022/12/02  0:00,32.0,6.0
2022/12/03  0:00,36.0,6.0
2022/12/04  0:00,11.0,-1.0
2022/12/05  0:00,52.0,6.0
2022/12/06  0:00,33.0,17.0
2022/12/07  0:00,42.0,20.0
2022/12/08  0:00,121.0,27.0
2022/12/09  0:00,47.0,6.0
2022/12/10  0:00,40.0,14.0
2022/12/11  0:00,43.0,18.0
2022/12/12  0:00,54.0,12.0
2022/12/13  0:00,52.0,14.0
2022/12/14  0:00,41.0,10.0
2022/12/15  0:00,47.0,2.0
2022/12/16  0:00,23.0,4.0
2022/12/17  0:00,44.0,1.0
2022/12/18  0:00,43.0,2.0
2022/12/19  0:00,31.0,2.0
2022/12/20  0:00,44.0,12.0
2022/12/21  0:00,31.0,3.0
2022/12/22  0:00,39.0,8.0
2022/12/23  0:00,20.0,8.0
2022/12/24  0:00,22.0,4.0
2022/12/25  0:00,32.0,7.0
2022/12/26  0:00,48.0,11.0
2022/12/27  0:00,23.0,8.0
2022/12/28  0:00,33.0,8.0
2022/12/29  0:00,31.0,17.0
2022/12/30  0:00,27.0,3.0
2022/12/31  0:00,7.0,4.0
2023/01/01  0:00,26.0,6.0
2023/01/02  0:00,46.0,8.0
2023/01/03  0:00,27.0,4.0
2023/01/04  0:00,51.0,2.0
2023/01/05  0:00,32.0,4.0
2023/01/06  0:00,40.0,7.0
2023/01/07  0:00,30.0,9.0
2023/01/08  0:00,26.0,3.0
2023/01/09  0:00,35.0,9.0
2023/01/10  0:00,41.0,5.0
2023/01/11  0:00,41.0,11.0
2023/01/12  0:00,59.0,4.0
2023/01/13  0:00,44.0,3.0
2023/01/14  0:00,27.0,6.0
2023/01/15  0:00,31.0,5.0
2023/01/16  0:00,47.0,10.0
2023/01/17  0:00,51.0,10.0
2023/01/18  0:00,26.0,5.0
2023/01/19  0:00,43.0,5.0
2023/01/20  0:00,36.0,9.0
2023/01/21  0:00,25.0,2.0
2023/01/22  0:00,28.0,7.0
2023/01/23  0:00,35.0,6.0
2023/01/24  0:00,35.0,11.0
2023/01/25  0:00,18.0,11.0
2023/01/26  0:00,24.0,4.0
2023/01/27  0:00,19.0,12.0
2023/01/28  0:00,30.0,8.0
2023/01/29  0:00,60.0,18.0
2023/01/30  0:00,33.0,7.0
2023/01/31  0:00,37.0,8.0
2023/02/01  0:00,43.0,11.0
2023/02/02  0:00,58.0,14.0
2023/02/03  0:00,56.0,7.0
2023/02/04  0:00,51.0,13.0
2023/02/05  0:00,44.0,8.0
2023/02/06  0:00,58.0,12.0
2023/02/07  0:00,55.0,16.0
2023/02/08  0:00,56.0,10.0
2023/02/09  0:00,34.0,5.0
2023/02/10  0:00,42.0,5.0
2023/02/11  0:00,13.0,9.0
2023/02/12  0:00,68.0,10.0
2023/02/13  0:00,30.0,3.0
2023/02/14  0:00,43.0,9.0
2023/02/15  0:00,44.0,11.0
2023/02/16  0:00,42.0,3.0
2023/02/17  0:00,33.0,7.0
2023/02/18  0:00,55.0,7.0
2023/02/19  0:00,34.0,7.0
2023/02/20  0:00,38.0,11.0
2023/02/21  0:00,35.0,2.0
2023/02/22  0:00,53.0,10.0
2023/02/23  0:00,28.0,14.0
2023/02/24  0:00,38.0,12.0
2023/02/25  0:00,19.0,0.0
2023/02/26  0:00,33.0,14.0
2023/02/27  0:00,27.0,8.0
2023/02/28  0:00,40.0,4.0
2023/03/01  0:00,40.0,17.0
2023/03/02  0:00,36.0,16.0
2023/03/03  0:00,45.0,3.0
2023/03/04  0:00,16.0,6.0
2023/03/05  0:00,39.0,7.0
2023/03/06  0:00,22.0,1.0
2023/03/07  0:00,58.0,26.0
2023/03/08  0:00,44.0,14.0
2023/03/09  0:00,31.0,7.0
2023/03/10  0:00,45.0,20.0
2023/03/11  0:00,36.0,13.0
2023/03/12  0:00,66.0,22.0
2023/03/13  0:00,34.0,4.0
2023/03/14  0:00,42.0,8.0
2023/03/15  0:00,54.0,15.0
2023/03/16  0:00,39.0,7.0
2023/03/17  0:00,29.0,8.0
2023/03/18  0:00,46.0,3.0
2023/03/19  0:00,50.0,11.0
2023/03/20  0:00,51.0,10.0
2023/03/21  0:00,41.0,6.0
2023/03/22  0:00,35.0,16.0
2023/03/23  0:00,32.0,14.0
2023/03/24  0:00,37.0,11.0
2023/03/25  0:00,23.0,6.0
2023/03/26  0:00,36.0,11.0
2023/03/27  0:00,43.0,17.0
2023/03/28  0:00,20.0,8.0
2023/03/29  0:00,50.0,28.0
2023/03/30  0:00,34.0,11.0
2023/03/31  0:00,67.0,2.0
2023/04/01  0:00,55.0,12.0
2023/04/02  0:00,32.0,8.0
2023/04/03  0:00,55.0,16.0
2023/04/04  0:00,45.0,14.0
2023/04/05  0:00,59.0,14.0
2023/04/06  0:00,51.0,14.0
2023/04/07  0:00,40.0,2.0
2023/04/08  0:00,42.0,8.0
2023/04/09  0:00,35.0,10.0
2023/04/10  0:00,53.0,17.0
2023/04/11  0:00,50.0,20.0
2023/04/12  0:00,48.0,5.0
2023/04/13  0:00,44.0,11.0
2023/04/14  0:00,43.0,11.0
2023/04/15  0:00,17.0,7.0
2023/04/16  0:00,37.0,8.0
2023/04/17  0:00,43.0,12.0
2023/04/18  0:00,43.0,14.0
2023/04/19  0:00,55.0,17.0
2023/04/20  0:00,31.0,17.0
2023/04/21  0:00,36.0,18.0
2023/04/22  0:00,29.0,9.0
2023/04/23  0:00,55.0,11.0
2023/04/24  0:00,38.0,6.0
2023/04/25  0:00,38.0,10.0
2023/04/26  0:00,39.0,14.0
2023/04/27  0:00,48.0,11.0
2023/04/28  0:00,36.0,9.0
2023/04/29  0:00,55.0,-1.0
2023/04/30  0:00,20.0,5.0
2023/05/01  0:00,40.0,9.0
2023/05/02  0:00,39.0,12.0
2023/05/03  0:00,23.0,8.0
2023/05/04  0:00,35.0,11.0
2023/05/05  0:00,34.0,9.0
2023/05/06  0:00,31.0,10.0
2023/05/07  0:00,67.0,24.0
2023/05/08  0:00,36.0,11.0
2023/05/09  0:00,37.0,13.0
2023/05/10  0:00,50.0,9.0
2023/05/11  0:00,46.0,10.0
2023/05/12  0:00,36.0,5.0
2023/05/13  0:00,17.0,7.0
2023/05/14  0:00,42.0,8.0
2023/05/15  0:00,26.0,10.0
2023/05/16  0:00,48.0,11.0
2023/05/17  0:00,28.0,4.0
2023/05/18  0:00,34.0,5.0
2023/05/19  0:00,32.0,6.0
2023/05/20  0:00,19.0,6.0
2023/05/21  0:00,51.0,12.0
2023/05/22  0:00,29.0,15.0
2023/05/23  0:00,36.0,13.0
2023/05/24  0:00,52.0,15.0
2023/05/25  0:00,44.0,5.0
2023/05/26  0:00,33.0,8.0
2023/05/27  0:00,24.0,0.0
2023/05/28  0:00,29.0,14.0
2023/05/29  0:00,39.0,8.0
2023/05/30  0:00,47.0,20.0
2023/05/31  0:00,37.0,10.0
2023/06/01  0:00,24.0,4.0
2023/06/02  0:00,37.0,8.0
2023/06/03  0:00,8.0,3.0
2023/06/04  0:00,53.0,6.0
2023/06/05  0:00,30.0,-2.0
2023/06/06  0:00,39.0,2.0
2023/06/07  0:00,37.0,6.0
2023/06/08  0:00,58.0,8.0
2023/06/09  0:00,48.0,14.0
2023/06/10  0:00,14.0,4.0
2023/06/11  0:00,51.0,4.0
2023/06/12  0:00,32.0,11.0
2023/06/13  0:00,49.0,9.0
2023/06/14  0:00,30.0,13.0
2023/06/15  0:00,58.0,11.0
2023/06/16  0:00,32.0,5.0
2023/06/17  0:00,24.0,15.0
2023/06/18  0:00,37.0,15.0
2023/06/19  0:00,28.0,11.0
2023/06/20  0:00,29.0,11.0
2023/06/21  0:00,23.0,19.0
2023/06/22  0:00,44.0,18.0
2023/06/23  0:00,20.0,9.0
2023/06/24  0:00,23.0,14.0
2023/06/25  0:00,31.0,24.0
2023/06/26  0:00,26.0,15.0
2023/06/27  0:00,24.0,14.0
2023/06/28  0:00,25.0,12.0
2023/06/29  0:00,36.0,13.0
2023/06/30  0:00,27.0,6.0
2023/07/01  0:00,16.0,4.0
2023/07/02  0:00,27.0,12.0
2023/07/03  0:00,25.0,10.0
2023/07/04  0:00,29.0,12.0
2023/07/05  0:00,11.0,4.0
2023/07/06  0:00,51.0,8.0
2023/07/07  0:00,33.0,28.0
2023/07/09  0:00,164.0,27.0
2023/07/10  0:00,35.0,15.0
2023/07/11  0:00,38.0,13.0
2023/07/12  0:00,31.0,13.0
2023/07/13  0:00,13.0,3.0
2023/07/14  0:00,30.0,1.0
2023/07/15  0:00,36.0,12.0
2023/07/16  0:00,32.0,15.0
2023/07/17  0:00,36.0,2.0
2023/07/18  0:00,46.0,0.0
2023/07/19  0:00,34.0,8.0
2023/07/20  0:00,32.0,12.0
2023/07/21  0:00,26.0,4.0
2023/07/22  0:00,36.0,11.0
2023/07/23  0:00,15.0,7.0
2023/07/24  0:00,45.0,12.0
2023/07/25  0:00,29.0,13.0
2023/07/26  0:00,28.0,10.0
2023/07/27  0:00,35.0,5.0
2023/07/28  0:00,23.0,3.0
2023/07/29  0:00,63.0,15.0
2023/07/30  0:00,41.0,6.0
2023/07/31  0:00,31.0,5.0
2023/08/01  0:00,31.0,11.0
2023/08/02  0:00,37.0,15.0
2023/08/03  0:00,28.0,13.0
2023/08/04  0:00,30.0,8.0
2023/08/05  0:00,24.0,8.0
2023/08/06  0:00,33.0,10.0
2023/08/07  0:00,33.0,5.0
2023/08/08  0:00,35.0,4.0
2023/08/09  0:00,55.0,14.0
2023/08/10  0:00,46.0,3.0
2023/08/11  0:00,53.0,7.0
2023/08/12  0:00,11.0,0.0
2023/08/13  0:00,38.0,5.0
2023/08/14  0:00,29.0,9.0
2023/08/15  0:00,45.0,8.0
2023/08/16  0:00,31.0,17.0
2023/08/17  0:00,34.0,6.0
2023/08/18  0:00,23.0,11.0
2023/08/19  0:00,35.0,6.0
2023/08/20  0:00,41.0,18.0
2023/08/21  0:00,49.0,10.0
2023/08/22  0:00,35.0,10.0
2023/08/23  0:00,36.0,3.0
2023/08/24  0:00,141.0,20.0
2023/08/25  0:00,232.0,19.0
2023/08/26  0:00,126.0,20.0
2023/08/27  0:00,74.0,11.0
2023/08/28  0:00,77.0,18.0
2023/08/29  0:00,59.0,11.0
2023/08/30  0:00,40.0,10.0
2023/08/31  0:00,41.0,19.0
2023/09/01  0:00,21.0,6.0
2023/09/02  0:00,31.0,7.0
2023/09/03  0:00,149.0,11.0
2023/09/04  0:00,91.0,15.0
2023/09/05  0:00,42.0,10.0
2023/09/06  0:00,93.0,14.0
2023/09/07  0:00,38.0,12.0
2023/09/08  0:00,28.0,18.0
2023/09/09  0:00,42.0,7.0
2023/09/10  0:00,20.0,13.0
2023/09/11  0:00,47.0,6.0
2023/09/12  0:00,28.0,10.0
2023/09/13  0:00,34.0,6.0
2023/09/14  0:00,21.0,8.0
2023/09/15  0:00,39.0,11.0
2023/09/16  0:00,24.0,9.0
2023/09/17  0:00,35.0,10.0
2023/09/18  0:00,26.0,11.0
2023/09/19  0:00,29.0,14.0
2023/09/20  0:00,36.0,8.0
2023/09/21  0:00,37.0,3.0
2023/09/22  0:00,31.0,11.0
2023/09/23  0:00,28.0,6.0
2023/09/24  0:00,26.0,6.0
2023/09/25  0:00,16.0,11.0
2023/09/26  0:00,49.0,18.0
2023/09/27  0:00,42.0,14.0
2023/09/28  0:00,30.0,6.0
2023/09/29  0:00,28.0,0.0
2023/10/01  0:00,34.0,15.0
2023/10/02  0:00,29.0,9.0
2023/10/03  0:00,15.0,7.0
2023/10/04  0:00,15.0,9.0
2023/10/05  0:00,32.0,11.0
2023/10/06  0:00,12.0,5.0
2023/10/07  0:00,17.0,7.0
2023/10/08  0:00,43.0,4.0
2023/10/09  0:00,24.0,11.0
2023/10/10  0:00,34.0,8.0
2023/10/11  0:00,35.0,14.0
2023/10/12  0:00,23.0,17.0
2023/10/13  0:00,29.0,15.0
2023/10/14  0:00,37.0,5.0
2023/10/15  0:00,15.0,4.0
2023/10/16  0:00,24.0,16.0
2023/10/17  0:00,34.0,9.0
2023/10/18  0:00,21.0,7.0
2023/10/19  0:00,51.0,5.0
2023/10/20  0:00,25.0,10.0
2023/10/21  0:00,23.0,14.0
2023/10/22  0:00,20.0,3.0
2023/10/23  0:00,21.0,8.0
2023/10/24  0:00,41.0,11.0
2023/10/25  0:00,36.0,7.0
2023/10/26  0:00,20.0,9.0
2023/10/27  0:00,24.0,0.0
2023/10/28  0:00,27.0,7.0
2023/10/29  0:00,20.0,2.0
2023/10/30  0:00,18.0,13.0
2023/10/31  0:00,20.0,10.0
2023/11/01  0:00,22.0,4.0
2023/11/02  0:00,41.0,12.0
2023/11/03  0:00,18.0,3.0
2023/11/04  0:00,37.0,12.0
2023/11/05  0:00,35.0,8.0
2023/11/06  0:00,37.0,17.0
2023/11/07  0:00,49.0,6.0
2023/11/08  0:00,31.0,16.0
2023/11/09  0:00,39.0,20.0
2023/11/10  0:00,20.0,10.0
2023/11/11  0:00,13.0,6.0
2023/11/12  0:00,38.0,6.0
2023/11/13  0:00,43.0,12.0
2023/11/14  0:00,28.0,12.0
2023/11/15  0:00,32.0,6.0
2023/11/16  0:00,36.0,13.0
2023/11/17  0:00,19.0,7.0
2023/11/18  0:00,10.0,2.0
2023/11/19  0:00,45.0,15.0
2023/11/20  0:00,29.0,12.0
2023/11/21  0:00,43.0,9.0
2023/11/22  0:00,56.0,6.0
2023/11/23  0:00,29.0,7.0
2023/11/24  0:00,36.0,5.0
2023/11/25  0:00,55.0,10.0
2023/11/26  0:00,44.0,9.0
2023/11/27  0:00,70.0,12.0
2023/11/28  0:00,52.0,8.0
2023/11/29  0:00,34.0,2.0
2023/11/30  0:00,43.0,11.0
2023/12/01  0:00,40.0,13.0
2023/12/02  0:00,29.0,9.0
2023/12/03  0:00,12.0,11.0
2023/12/04  0:00,43.0,11.0
2023/12/05  0:00,43.0,19.0
2023/12/06  0:00,27.0,4.0
2023/12/07  0:00,43.0,16.0
2023/12/08  0:00,27.0,8.0
2023/12/09  0:00,34.0,6.0
2023/12/10  0:00,32.0,9.0
2023/12/11  0:00,40.0,15.0
2023/12/12  0:00,37.0,8.0
2023/12/13  0:00,55.0,13.0
2023/12/14  0:00,49.0,13.0
2023/12/15  0:00,31.0,3.0
2023/12/16  0:00,19.0,7.0
2023/12/17  0:00,5.0,4.0
2023/12/18  0:00,30.0,15.0
2023/12/19  0:00,49.0,22.0
2023/12/20  0:00,27.0,7.0
2023/12/21  0:00,16.0,6.0
2023/12/22  0:00,41.0,8.0
2023/12/23  0:00,21.0,10.0
2023/12/24  0:00,14.0,10.0
2023/12/25  0:00,18.0,0.0
2023/12/26  0:00,39.0,14.0
2023/12/27  0:00,24.0,12.0
2023/12/28  0:00,42.0,12.0
2023/12/29  0:00,7.0,10.0
2023/12/30  0:00,29.0,15.0
2024/01/02  0:00,54.0,23.0
2024/01/03  0:00,37.0,6.0
2024/01/04  0:00,38.0,7.0
2024/01/05  0:00,23.0,10.0
2024/01/06  0:00,51.0,10.0
2024/01/07  0:00,28.0,5.0
2024/01/08  0:00,20.0,6.0
2024/01/09  0:00,23.0,6.0
2024/01/10  0:00,36.0,5.0
2024/01/11  0:00,39.0,10.0
2024/01/12  0:00,27.0,5.0
2024/01/13  0:00,29.0,9.0
2024/01/14  0:00,22.0,11.0
2024/01/15  0:00,20.0,14.0
2024/01/16  0:00,27.0,9.0
2024/01/17  0:00,31.0,12.0
2024/01/18  0:00,41.0,11.0
2024/01/19  0:00,31.0,3.0
2024/01/20  0:00,34.0,4.0
2024/01/21  0:00,27.0,2.0
2024/01/22  0:00,10.0,4.0
2024/01/23  0:00,36.0,13.0
2024/01/24  0:00,60.0,14.0
2024/01/25  0:00,41.0,3.0
2024/01/26  0:00,32.0,1.0
2024/01/27  0:00,45.0,9.0
2024/01/28  0:00,30.0,10.0
2024/01/29  0:00,35.0,9.0
2024/01/30  0:00,22.0,2.0
2024/01/31  0:00,52.0,18.0
2024/02/01  0:00,54.0,18.0
2024/02/02  0:00,48.0,9.0
2024/02/03  0:00,28.0,4.0
2024/02/04  0:00,10.0,0.0
2024/02/05  0:00,66.0,14.0
2024/02/06  0:00,36.0,8.0
2024/02/07  0:00,37.0,8.0
2024/02/08  0:00,29.0,4.0
2024/02/09  0:00,19.0,5.0
2024/02/10  0:00,29.0,16.0
2024/02/11  0:00,27.0,6.0
2024/02/12  0:00,33.0,11.0
2024/02/13  0:00,34.0,8.0
2024/02/14  0:00,35.0,5.0
2024/02/15  0:00,146.0,13.0
2024/02/16  0:00,107.0,24.0
2024/02/17  0:00,27.0,8.0
2024/02/18  0:00,60.0,15.0
2024/02/19  0:00,26.0,5.0
2024/02/20  0:00,22.0,-1169.0
2024/02/21  0:00,30.0,10.0
2024/02/22  0:00,31.0,13.0
2024/02/23  0:00,37.0,5.0
2024/02/24  0:00,17.0,5.0
2024/02/25  0:00,51.0,8.0
2024/02/26  0:00,30.0,14.0
2024/02/27  0:00,30.0,-2.0
2024/02/28  0:00,6.0,7.0
2024/02/29  0:00,54.0,23.0
2024/03/01  0:00,31.0,4.0
2024/03/02  0:00,34.0,1.0
2024/03/03  0:00,16.0,18.0
2024/03/04  0:00,36.0,17.0
2024/03/05  0:00,22.0,8.0
2024/03/06  0:00,41.0,17.0
2024/03/07  0:00,31.0,0.0
2024/03/08  0:00,23.0,9.0
2024/03/09  0:00,22.0,4.0
2024/03/10  0:00,30.0,5.0
2024/03/11  0:00,37.0,7.0
